,Unnamed: 0,BaseDateTime_x,fenzhong,index,MMSI,BaseDateTime_y,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
418,418,2019-02-02 06:58:01.000000,2019-02-02 06:58,,304604000,,32.88139147425911,-78.60597748949208,12.37880599296112,238.4289585273954,235.694380276813,,,,,,,,,,
419,419,2019-02-02 06:59:00.999999,2019-02-02 06:59,1943391.0,304604000,2019-02-02 06:59:00.000000,32.87976,-78.60906999999999,12.4,238.5,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
420,420,2019-02-02 07:00:01.000000,2019-02-02 07:00,1945999.0,304604000,2019-02-02 06:59:59.999999,32.87793,-78.6126,12.4,238.2,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
421,421,2019-02-02 07:01:01.000000,2019-02-02 07:01,1950848.0,304604000,2019-02-02 07:01:11.000000,32.87582,-78.61668,12.3,238.7,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
422,422,2019-02-02 07:02:01.000000,2019-02-02 07:02,1960771.0,304604000,2019-02-02 07:02:41.000000,32.87312,-78.62191,12.3,236.7,233.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
423,423,2019-02-02 07:03:00.999999,2019-02-02 07:03,,304604000,,32.87172191933617,-78.62440980296068,12.31255046178684,236.5606312970851,233.5052579643296,,,,,,,,,,
424,424,2019-02-02 07:04:01.000000,2019-02-02 07:04,1966742.0,304604000,2019-02-02 07:04:10.000000,32.87025999999999,-78.62689,12.3,236.9,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
425,425,2019-02-02 07:05:01.000000,2019-02-02 07:05,1976526.0,304604000,2019-02-02 07:05:41.000000,32.86738,-78.63211,12.3,236.1,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
426,426,2019-02-02 07:06:01.000000,2019-02-02 07:06,1982826.0,304604000,2019-02-02 07:06:50.000000,32.86523,-78.63599,12.4,237.7,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
427,427,2019-02-02 07:07:01.000000,2019-02-02 07:07,,304604000,,32.86410437265675,-78.63805275164474,12.42377139278021,238.2033251784463,234.0861486066449,,,,,,,,,,
428,428,2019-02-02 07:08:01.000000,2019-02-02 07:08,1983118.0,304604000,2019-02-02 07:08:00.000000,32.86297,-78.64010999999999,12.4,237.4,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
429,429,2019-02-02 07:09:01.000000,2019-02-02 07:09,2001374.0,304604000,2019-02-02 07:09:10.000000,32.86075,-78.64405,12.4,236.7,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
430,430,2019-02-02 07:10:01.000001,2019-02-02 07:10,2002471.0,304604000,2019-02-02 07:10:50.000000,32.85757,-78.64975,12.4,237.1,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
431,431,2019-02-02 07:11:01.000000,2019-02-02 07:11,,304604000,,32.85568196657268,-78.65310310164502,12.4462087569611,236.6340083530296,233.9981228502729,,,,,,,,,,
432,432,2019-02-02 07:12:01.000000,2019-02-02 07:12,2006540.0,304604000,2019-02-02 07:12:30.000000,32.85435,-78.65543000000001,12.5,235.8,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
433,433,2019-02-02 07:13:01.000000,2019-02-02 07:13,,304604000,,32.85234650233575,-78.65896038961357,12.51105924717409,235.6255856213477,234.0014892091285,,,,,,,,,,
434,434,2019-02-02 07:14:01.000001,2019-02-02 07:14,2032920.0,304604000,2019-02-02 07:14:38.999999,32.8502,-78.66275,12.5,235.8,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
435,435,2019-02-02 07:15:01.000000,2019-02-02 07:15,,304604000,,32.8486107740843,-78.66554033990076,12.49705425434256,235.8261491615795,233.995920313213,,,,,,,,,,
436,436,2019-02-02 07:16:01.000000,2019-02-02 07:16,2032042.0,304604000,2019-02-02 07:16:10.000000,32.84721,-78.66799,12.5,235.8,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
437,437,2019-02-02 07:17:01.000000,2019-02-02 07:17,,304604000,,32.84551540132703,-78.67096700078335,12.50072373545566,235.9073177323343,234.0148295380193,,,,,,,,,,
438,438,2019-02-02 07:18:01.000000,2019-02-02 07:18,2057008.0,304604000,2019-02-02 07:18:01.000000,32.84366,-78.67426,12.5,236.1,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
439,439,2019-02-02 07:19:00.999999,2019-02-02 07:19,2039821.0,304604000,2019-02-02 07:19:09.000000,32.84146,-78.67817,12.5,236.3,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
440,440,2019-02-02 07:20:01.000000,2019-02-02 07:20,2041644.0,304604000,2019-02-02 07:20:49.000001,32.8382,-78.68385,12.5,236.4,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
441,441,2019-02-02 07:21:01.000000,2019-02-02 07:21,,304604000,,32.83666753717882,-78.68655744673808,12.49998751823143,236.0668009948307,233.2118319479174,,,,,,,,,,
442,442,2019-02-02 07:22:01.000000,2019-02-02 07:22,2056359.0,304604000,2019-02-02 07:22:19.000000,32.83528,-78.68899,12.5,236.1,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
443,443,2019-02-02 07:23:00.999999,2019-02-02 07:23,2067512.0,304604000,2019-02-02 07:23:49.000000,32.83235999999999,-78.69411,12.5,237.2,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
444,444,2019-02-02 07:24:00.999999,2019-02-02 07:24,2090073.0,304604000,2019-02-02 07:24:50.000000,32.83051,-78.69774,12.5,238.2,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
445,445,2019-02-02 07:25:01.000000,2019-02-02 07:25,,304604000,,32.8294586923018,-78.69978608840981,12.50000020712172,237.5432245674851,235.0739174827772,,,,,,,,,,
446,446,2019-02-02 07:26:01.000000,2019-02-02 07:26,2077992.0,304604000,2019-02-02 07:26:10.000000,32.82803,-78.70237,12.5,236.7,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
447,447,2019-02-02 07:27:01.000000,2019-02-02 07:27,2082986.0,304604000,2019-02-02 07:27:28.999999,32.82552,-78.70696,12.5,237.1,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
448,448,2019-02-02 07:28:01.000000,2019-02-02 07:28,2090400.0,304604000,2019-02-02 07:28:49.999999,32.82297,-78.71167,12.5,237.4,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
449,449,2019-02-02 07:29:01.000000,2019-02-02 07:29,,304604000,,32.82148205931708,-78.71441692549355,12.50000046870875,237.6386740910355,235.0009540510068,,,,,,,,,,
450,450,2019-02-02 07:30:01.000000,2019-02-02 07:30,2094887.0,304604000,2019-02-02 07:30:10.000000,32.82046,-78.71629,12.5,237.6,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
451,451,2019-02-02 07:31:01.000000,2019-02-02 07:31,,304604000,,32.81900126261607,-78.718957707747,12.49999807689139,237.0939180173923,234.9997644007026,,,,,,,,,,
452,452,2019-02-02 07:32:01.000000,2019-02-02 07:32,2095770.0,304604000,2019-02-02 07:32:10.000000,32.81669,-78.72319,12.5,236.9,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
453,453,2019-02-02 07:33:01.000000,2019-02-02 07:33,2110256.0,304604000,2019-02-02 07:33:39.999999,32.81386,-78.72838,12.5,237.4,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
454,454,2019-02-02 07:34:01.000000,2019-02-02 07:34,,304604000,,32.8124376023341,-78.73099351374226,12.49997243025156,237.1366526066161,234.9999848019906,,,,,,,,,,
455,455,2019-02-02 07:35:01.000001,2019-02-02 07:35,2116938.0,304604000,2019-02-02 07:35:01.000001,32.8113,-78.73307,12.5,236.9,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
456,456,2019-02-02 07:36:01.000000,2019-02-02 07:36,2124981.0,304604000,2019-02-02 07:36:09.999999,32.80911,-78.73706,12.5,237.5,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
457,457,2019-02-02 07:37:01.000000,2019-02-02 07:37,,304604000,,32.80691282356247,-78.74110800525821,12.49957459200774,237.5366973851573,235.000000030151,,,,,,,,,,
458,458,2019-02-02 07:38:01.000000,2019-02-02 07:38,2123392.0,304604000,2019-02-02 07:38:30.000000,32.80471,-78.74519000000001,12.5,237.3,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
459,459,2019-02-02 07:39:01.000001,2019-02-02 07:39,2129430.0,304604000,2019-02-02 07:39:40.000000,32.80251,-78.74925,12.5,237.3,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
460,460,2019-02-02 07:40:01.000000,2019-02-02 07:40,,304604000,,32.80137991288429,-78.75132681775993,12.49343374586841,236.9821568633223,235.0000156653499,,,,,,,,,,
461,461,2019-02-02 07:41:01.000000,2019-02-02 07:41,2143557.0,304604000,2019-02-02 07:41:00.000000,32.79996,-78.75395,12.5,237.2,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
462,462,2019-02-02 07:42:01.000000,2019-02-02 07:42,2150140.0,304604000,2019-02-02 07:42:29.999999,32.79718,-78.7591,12.5,238.1,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
463,463,2019-02-02 07:43:01.000000,2019-02-02 07:43,2155647.0,304604000,2019-02-02 07:43:40.000000,32.795,-78.76313,12.4,237.3,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
464,464,2019-02-02 07:44:00.999999,2019-02-02 07:44,2160760.0,304604000,2019-02-02 07:44:50.000001,32.79279,-78.76723,12.4,237.8,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
465,465,2019-02-02 07:45:01.000000,2019-02-02 07:45,,304604000,,32.79049921855711,-78.77145558143563,12.41200608366315,238.1652027932748,235.0042830329707,,,,,,,,,,
466,466,2019-02-02 07:46:01.000000,2019-02-02 07:46,,304604000,,32.78843851345595,-78.77523515531539,12.40737400554051,237.9717382460231,235.0071686579624,,,,,,,,,,
467,467,2019-02-02 07:47:01.000000,2019-02-02 07:47,2165571.0,304604000,2019-02-02 07:47:59.000000,32.78691,-78.77803,12.4,237.5,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
468,468,2019-02-02 07:48:00.999999,2019-02-02 07:48,,304604000,,32.78597229233805,-78.77974381694683,12.3997039083924,237.0249720746279,234.9840111421944,,,,,,,,,,
469,469,2019-02-02 07:49:01.000000,2019-02-02 07:49,2181687.0,304604000,2019-02-02 07:49:10.000000,32.78471,-78.78205,12.4,236.8,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
470,470,2019-02-02 07:50:01.000000,2019-02-02 07:50,2185252.0,304604000,2019-02-02 07:50:20.000000,32.78246,-78.78615,12.4,236.8,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
471,471,2019-02-02 07:51:01.000000,2019-02-02 07:51,,304604000,,32.78020274967552,-78.79022316258364,12.42584473091196,236.2861010964847,234.7235130975089,,,,,,,,,,
472,472,2019-02-02 07:52:01.000000,2019-02-02 07:52,,304604000,,32.77805649807149,-78.79407590407615,12.46668367094438,235.7595787613569,234.5397470671232,,,,,,,,,,
473,473,2019-02-02 07:53:01.000000,2019-02-02 07:53,2202626.0,304604000,2019-02-02 07:53:49.999999,32.7758,-78.79815,12.5,236.1,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
474,474,2019-02-02 07:54:01.000000,2019-02-02 07:54,2201269.0,304604000,2019-02-02 07:54:59.000000,32.77359000000001,-78.80216999999999,12.5,237.3,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
475,475,2019-02-02 07:55:01.000001,2019-02-02 07:55,,304604000,,32.77247116430217,-78.80417241634929,12.44763625158544,236.9330571612708,235.681012242703,,,,,,,,,,
476,476,2019-02-02 07:56:01.000000,2019-02-02 07:56,2205527.0,304604000,2019-02-02 07:56:09.999999,32.77137,-78.8062,12.4,236.2,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
477,477,2019-02-02 07:57:01.000000,2019-02-02 07:57,,304604000,,32.76908722755461,-78.81052525968506,12.41348424835133,236.8265929759677,235.3360909984843,,,,,,,,,,
478,478,2019-02-02 07:58:01.000000,2019-02-02 07:58,,304604000,,32.76641656976156,-78.81561627070451,12.46227346861887,238.1240623892508,236.2858026999521,,,,,,,,,,
479,479,2019-02-02 07:59:01.000001,2019-02-02 07:59,2209147.0,304604000,2019-02-02 07:59:49.000000,32.76465,-78.81899,12.5,238.8,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
480,480,2019-02-02 08:00:01.000000,2019-02-02 08:00,2223280.0,304604000,2019-02-02 08:00:11.000000,32.76399,-78.82027,12.5,238.5,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
481,481,2019-02-02 08:01:01.000000,2019-02-02 08:01,2227698.0,304604000,2019-02-02 08:01:19.000000,32.76191,-78.82435,12.5,239.1,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
482,482,2019-02-02 08:02:01.000000,2019-02-02 08:02,2236322.0,304604000,2019-02-02 08:02:20.000000,32.76015,-78.82783,12.5,238.8,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
483,483,2019-02-02 08:03:01.000000,2019-02-02 08:03,2238323.0,304604000,2019-02-02 08:03:29.000001,32.75805,-78.83193,12.5,239.1,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
484,484,2019-02-02 08:04:00.999999,2019-02-02 08:04,2247519.0,304604000,2019-02-02 08:04:41.000000,32.75591,-78.83615,12.5,239.1,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
485,485,2019-02-02 08:05:01.000000,2019-02-02 08:05,2253147.0,304604000,2019-02-02 08:05:49.000001,32.75385,-78.84015,12.4,238.7,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
486,486,2019-02-02 08:06:01.000000,2019-02-02 08:06,,304604000,,32.75289674624081,-78.84198362288979,12.37559884163604,238.8128264659423,237.7444236052618,,,,,,,,,,
487,487,2019-02-02 08:07:01.000000,2019-02-02 08:07,2257167.0,304604000,2019-02-02 08:07:00.000000,32.75172,-78.84433,12.4,239.0,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
488,488,2019-02-02 08:08:00.999999,2019-02-02 08:08,2285248.0,304604000,2019-02-02 08:08:30.000000,32.7491,-78.84958,12.4,239.1,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
489,489,2019-02-02 08:09:00.999999,2019-02-02 08:09,2270904.0,304604000,2019-02-02 08:09:50.000000,32.74674,-78.85425,12.4,240.2,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
490,490,2019-02-02 08:10:01.000000,2019-02-02 08:10,,304604000,,32.74542253291681,-78.85688502452608,12.38859869655696,239.6147192808446,237.0728473127014,,,,,,,,,,
491,491,2019-02-02 08:11:01.000000,2019-02-02 08:11,2278742.0,304604000,2019-02-02 08:11:10.000000,32.74436,-78.85903,12.4,238.8,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
492,492,2019-02-02 08:12:01.000000,2019-02-02 08:12,,304604000,,32.74273733053577,-78.8622567842231,12.46066253247267,239.7239767518511,236.9805913979114,,,,,,,,,,
493,493,2019-02-02 08:13:01.000000,2019-02-02 08:13,2289383.0,304604000,2019-02-02 08:13:10.000000,32.74084000000001,-78.86603000000001,12.5,240.8,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
494,494,2019-02-02 08:14:01.000000,2019-02-02 08:14,,304604000,,32.73908314494013,-78.86955783858158,12.45625117355235,240.2893737117512,237.0047870956529,,,,,,,,,,
495,495,2019-02-02 08:15:01.000000,2019-02-02 08:15,2297354.0,304604000,2019-02-02 08:15:10.000000,32.7373,-78.87313,12.4,239.4,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
496,496,2019-02-02 08:16:01.000000,2019-02-02 08:16,2327682.0,304604000,2019-02-02 08:16:19.999999,32.73523,-78.87724,12.4,239.4,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
497,497,2019-02-02 08:17:01.000000,2019-02-02 08:17,2314457.0,304604000,2019-02-02 08:17:40.000001,32.73289,-78.88194,12.4,239.3,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
498,498,2019-02-02 08:18:01.000000,2019-02-02 08:18,2316902.0,304604000,2019-02-02 08:18:50.000000,32.73083,-78.88611,12.4,239.3,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
499,499,2019-02-02 08:19:01.000000,2019-02-02 08:19,,304604000,,32.72988648150504,-78.88801650888702,12.48080449495917,239.8982924592873,237.0043551410315,,,,,,,,,,
500,500,2019-02-02 08:20:01.000001,2019-02-02 08:20,2342472.0,304604000,2019-02-02 08:20:00.000000,32.72878,-78.89025,12.5,239.9,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
501,501,2019-02-02 08:21:01.000000,2019-02-02 08:21,2331468.0,304604000,2019-02-02 08:21:20.000000,32.72646,-78.89496,12.4,239.0,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
502,502,2019-02-02 08:22:01.000000,2019-02-02 08:22,2334394.0,304604000,2019-02-02 08:22:31.000000,32.7244,-78.89919,12.5,240.0,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
503,503,2019-02-02 08:23:01.000000,2019-02-02 08:23,,304604000,,32.72233050636882,-78.90340303456088,12.52473527908549,239.8322628895609,236.7486636489568,,,,,,,,,,
504,504,2019-02-02 08:24:01.000001,2019-02-02 08:24,2345451.0,304604000,2019-02-02 08:24:49.000000,32.72037,-78.90743,12.5,239.9,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
505,505,2019-02-02 08:25:01.000000,2019-02-02 08:25,2354739.0,304604000,2019-02-02 08:25:51.000000,32.71859,-78.91111,12.5,240.6,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
506,506,2019-02-02 08:26:01.000000,2019-02-02 08:26,2359358.0,304604000,2019-02-02 08:26:59.000000,32.71646,-78.91519,12.4,236.6,233.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
507,507,2019-02-02 08:27:01.000000,2019-02-02 08:27,,304604000,,32.7152266491037,-78.91747873658342,12.4095493180823,236.2054599461849,232.8231532194764,,,,,,,,,,
508,508,2019-02-02 08:28:01.000000,2019-02-02 08:28,2362440.0,304604000,2019-02-02 08:28:09.000000,32.71433,-78.91914,12.5,238.2,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
509,509,2019-02-02 08:29:00.999999,2019-02-02 08:29,,304604000,,32.7128421781943,-78.92196180215603,12.57096097073024,238.7799300127073,235.6844002029208,,,,,,,,,,
510,510,2019-02-02 08:30:01.000000,2019-02-02 08:30,2395012.0,304604000,2019-02-02 08:30:01.000000,32.71085,-78.92573,12.6,238.3,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
511,511,2019-02-02 08:31:01.000000,2019-02-02 08:31,2368402.0,304604000,2019-02-02 08:31:09.000000,32.70874,-78.92968,12.6,238.0,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
512,512,2019-02-02 08:32:01.000000,2019-02-02 08:32,,304604000,,32.70691902764108,-78.93312501495619,12.6267413886763,238.3134251747937,233.3796932448813,,,,,,,,,,
513,513,2019-02-02 08:33:00.999999,2019-02-02 08:33,,304604000,,32.70518450831314,-78.93643815911037,12.67021313785191,238.7671414625197,233.3461246184208,,,,,,,,,,
514,514,2019-02-02 08:34:01.000000,2019-02-02 08:34,2379907.0,304604000,2019-02-02 08:34:09.000000,32.70317,-78.94027,12.7,238.7,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
515,515,2019-02-02 08:35:01.000000,2019-02-02 08:35,2385380.0,304604000,2019-02-02 08:35:29.000000,32.70066,-78.94501,12.7,238.0,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
516,516,2019-02-02 08:36:01.000000,2019-02-02 08:36,2395349.0,304604000,2019-02-02 08:36:50.000000,32.69812,-78.94983,12.7,238.0,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
517,517,2019-02-02 08:37:01.000000,2019-02-02 08:37,,304604000,,32.69623959887076,-78.95340220364652,12.70084281295696,237.9237596322911,234.9066955560724,,,,,,,,,,
518,518,2019-02-02 08:38:01.000000,2019-02-02 08:38,,304604000,,32.69484251000261,-78.9560426987892,12.7008057507828,237.6380452905388,234.956726290267,,,,,,,,,,
519,519,2019-02-02 08:39:01.000000,2019-02-02 08:39,,304604000,,32.69351666613314,-78.95852184453727,12.70036581321723,237.358308303517,235.0283938793281,,,,,,,,,,
520,520,2019-02-02 08:40:01.000001,2019-02-02 08:40,2407927.0,304604000,2019-02-02 08:40:10.000001,32.69185,-78.96161,12.7,237.3,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
521,521,2019-02-02 08:41:01.000000,2019-02-02 08:41,2419954.0,304604000,2019-02-02 08:41:18.999999,32.68964,-78.96569000000001,12.7,237.6,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
522,522,2019-02-02 08:42:01.000000,2019-02-02 08:42,,304604000,,32.68737143902713,-78.96986760640476,12.70002892194818,238.0304755019748,235.6959202710877,,,,,,,,,,
523,523,2019-02-02 08:43:01.000000,2019-02-02 08:43,,304604000,,32.68513489307563,-78.97395315355939,12.70001521708594,238.0833196495892,236.1592663165941,,,,,,,,,,
524,524,2019-02-02 08:44:01.000001,2019-02-02 08:44,2426191.0,304604000,2019-02-02 08:44:49.000000,32.68287,-78.97803,12.7,237.2,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
525,525,2019-02-02 08:45:01.000000,2019-02-02 08:45,2456938.0,304604000,2019-02-02 08:45:59.000001,32.68057,-78.98209,12.7,235.4,232.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
526,526,2019-02-02 08:46:01.000000,2019-02-02 08:46,,304604000,,32.67839648100298,-78.98584612769723,12.69996109150428,234.4501120377536,230.53970678569,,,,,,,,,,
527,527,2019-02-02 08:47:01.000000,2019-02-02 08:47,,304604000,,32.67638038666738,-78.98926840062836,12.69991150852181,234.4361259223758,230.8150557595618,,,,,,,,,,
528,528,2019-02-02 08:48:01.000000,2019-02-02 08:48,,304604000,,32.67450659899809,-78.99241397324528,12.69990617127842,234.8790768458101,231.9328768536527,,,,,,,,,,
529,529,2019-02-02 08:49:00.999999,2019-02-02 08:49,2446135.0,304604000,2019-02-02 08:49:49.000000,32.67276,-78.99534,12.7,235.3,233.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
530,530,2019-02-02 08:50:01.000000,2019-02-02 08:50,,304604000,,32.67109687334163,-78.99814725202557,12.70019511179339,235.3628581781284,233.3467558316428,,,,,,,,,,
531,531,2019-02-02 08:51:01.000000,2019-02-02 08:51,,304604000,,32.66935910934608,-79.00111096717941,12.70028241128944,235.3033245783353,233.1974777856269,,,,,,,,,,
532,532,2019-02-02 08:52:01.000000,2019-02-02 08:52,2461773.0,304604000,2019-02-02 08:52:29.000000,32.66736,-79.00455,12.7,235.5,233.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
533,533,2019-02-02 08:53:00.999999,2019-02-02 08:53,2472792.0,304604000,2019-02-02 08:53:40.000000,32.66501,-79.00859,12.7,235.8,233.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
534,534,2019-02-02 08:54:00.999999,2019-02-02 08:54,2478705.0,304604000,2019-02-02 08:54:50.000000,32.66263,-79.01261,12.7,235.1,233.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
535,535,2019-02-02 08:55:01.000000,2019-02-02 08:55,,304604000,,32.66061457394255,-79.01605362929082,12.68716828419934,235.6034991996363,233.730344734942,,,,,,,,,,
536,536,2019-02-02 08:56:01.000000,2019-02-02 08:56,,304604000,,32.6589376013171,-79.01900267197884,12.66367907075208,237.2347203585325,234.9592283676776,,,,,,,,,,
537,537,2019-02-02 08:57:01.000000,2019-02-02 08:57,,304604000,,32.65746234172038,-79.02169190002141,12.63660571520514,239.0541919176106,236.1229396329421,,,,,,,,,,
538,538,2019-02-02 08:58:01.000000,2019-02-02 08:58,,304604000,,32.6560520547491,-79.02435608537598,12.61302157310547,240.1224423177924,236.6577672654711,,,,,,,,,,
539,539,2019-02-02 08:59:01.000000,2019-02-02 08:59,2493881.0,304604000,2019-02-02 08:59:00.000000,32.65457,-79.02723,12.6,239.5,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
540,540,2019-02-02 09:00:01.000000,2019-02-02 09:00,2495152.0,304604000,2019-02-02 09:00:00.000000,32.65273,-79.03076,12.6,237.6,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
541,541,2019-02-02 09:01:01.000000,2019-02-02 09:01,2505789.0,304604000,2019-02-02 09:01:19.000000,32.6502,-79.03541,12.6,238.1,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
542,542,2019-02-02 09:02:01.000000,2019-02-02 09:02,2512183.0,304604000,2019-02-02 09:02:29.000000,32.64804,-79.03955,12.6,238.4,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
